epoch,lr,step,train_loss,val_loss
0,0.000991061911918223,2377,,
0,0.0009910474764183164,2378,,
0,0.0009910330409184098,2379,,
0,0.0009910186054185033,2380,,
0,0.0009910041699185967,2381,,
0,0.0009909897344186902,2382,,
0,0.0009909752989187837,2383,,
0,0.0009909608634188771,2384,,
0,0.0009909464279189706,2385,,
0,0.000990931992419064,2386,,
0,0.0009909175569191575,2387,,
0,0.000990903121419251,2388,,
0,0.0009908886859193444,2389,,
0,0.0009908742504194379,2390,,
0,0.0009908598149195313,2391,,
0,0.0009908453794196248,2392,,
0,0.0009908309439197183,2393,,
0,0.0009908165084198117,2394,,
0,0.0009908020729199052,2395,,
0,0.0009907876374199986,2396,,
0,0.000990773201920092,2397,,
0,0.0009907587664201856,2398,,
0,0.000990744330920279,2399,,
0,0.0009907298954203725,2400,,
0,0.000990715459920466,2401,,
0,0.0009907010244205594,2402,,
0,0.0009906865889206529,2403,,
0,0.0009906720370054245,2404,,
0,0.000990657601505518,2405,,
0,0.0009906431660056114,2406,,
0,0.0009906287305057049,2407,,
0,0.0009906142950057983,2408,,
0,0.0009905998595058918,2409,,
0,0.0009905854240059853,2410,,
0,0.0009905709885060787,2411,,
0,0.0009905565530061722,2412,,
0,0.0009905421175062656,2413,,
0,0.000990527682006359,2414,,
0,0.0009905132465064526,2415,,
0,0.000990498811006546,2416,,
0,0.0009904843755066395,2417,,
0,0.000990469940006733,2418,,
0,0.0009904555045068264,2419,,
0,0.0009904410690069199,2420,,
0,0.0009904266335070133,2421,,
0,0.0009904121980071068,2422,,
0,0.0009903977625072002,2423,,
0,0.0009903833270072937,2424,,
0,0.0009903688915073872,2425,,
0,0.0009903544560074806,2426,,
0,0.000990340020507574,2427,,
0,0.0009903255850076675,2428,,
0,0.000990311149507761,2429,,
0,0.0009902967140078545,2430,,
0,0.000990282278507948,2431,,
0,0.0009902678430080414,2432,,
0,0.000990253291092813,2433,,
0,0.0009902388555929065,2434,,
0,0.000990224420093,2435,,
0,0.0009902099845930934,2436,,
0,0.0009901955490931869,2437,,
0,0.0009901811135932803,2438,,
0,0.0009901666780933738,2439,,
0,0.0009901522425934672,2440,,
0,0.0009901378070935607,2441,,
0,0.0009901233715936542,2442,,
0,0.0009901089360937476,2443,,
0,0.000990094500593841,2444,,
0,0.0009900800650939345,2445,,
0,0.000990065629594028,2446,,
0,0.0009900511940941215,2447,,
0,0.000990036758594215,2448,,
0,0.0009900223230943084,2449,,
0,0.0009900078875944018,2450,,
0,0.0009899934520944953,2451,,
0,0.0009899790165945888,2452,,
0,0.0009899645810946822,2453,,
0,0.0009899501455947757,2454,,
0,0.0009899357100948691,2455,,
0,0.0009899212745949626,2456,,
0,0.000989906839095056,2457,,
0,0.0009898924035951495,2458,,
0,0.000989877968095243,2459,,
0,0.0009898635325953364,2460,,
0,0.00098984909709543,2461,,
0,0.0009898345451802015,2462,,
0,0.000989820109680295,2463,,
0,0.0009898056741803885,2464,,
0,0.000989791238680482,2465,,
0,0.0009897768031805754,2466,,
0,0.0009897623676806688,2467,,
0,0.0009897479321807623,2468,,
0,0.0009897334966808558,2469,,
0,0.0009897190611809492,2470,,
0,0.0009897046256810427,2471,,
0,0.0009896901901811361,2472,,
0,0.0009896757546812296,2473,,
0,0.000989661319181323,2474,,
0,0.0009896468836814165,2475,,
0,0.00098963244818151,2476,,
0,0.0009896180126816034,2477,,
0,0.000989603577181697,2478,,
0,0.0009895891416817904,2479,,
0,0.0009895747061818838,2480,,
0,0.0009895602706819773,2481,,
0,0.0009895458351820707,2482,,
0,0.0009895313996821642,2483,,
0,0.0009895169641822577,2484,,
0,0.0009895025286823511,2485,,
0,0.0009894880931824446,2486,,
0,0.000989473657682538,2487,,
0,0.0009894592221826315,2488,,
0,0.000989444786682725,2489,,
0,0.0009894303511828184,2490,,
0,0.00098941579926759,2491,,
0,0.0009894013637676835,2492,,
0,0.000989386928267777,2493,,
0,0.0009893724927678704,2494,,
0,0.0009893580572679639,2495,,
0,0.0009893436217680573,2496,,
0,0.0009893291862681508,2497,,
0,0.0009893147507682443,2498,,
0,0.0009893003152683377,2499,,
0,0.0009892858797684312,2500,,
0,0.0009892714442685246,2501,,
0,0.000989257008768618,2502,,
0,0.0009892425732687116,2503,,
0,0.000989228137768805,2504,,
0,0.0009892137022688985,2505,,
0,0.000989199266768992,2506,,
0,0.0009891848312690854,2507,,
0,0.0009891703957691789,2508,,
0,0.0009891559602692723,2509,,
0,0.0009891415247693658,2510,,
0,0.0009891270892694592,2511,,
0,0.0009891126537695527,2512,,
0,0.0009890982182696462,2513,,
0,0.0009890837827697396,2514,,
0,0.000989069347269833,2515,,
0,0.0009890549117699265,2516,,
0,0.00098904047627002,2517,,
0,0.0009890260407701135,2518,,
0,0.000989011605270207,2519,,
0,0.0009889971697703004,2520,,
0,0.000988982617855072,2521,,
0,0.0009889681823551655,2522,,
0,0.000988953746855259,2523,,
0,0.0009889393113553524,2524,,
0,0.0009889248758554459,2525,,
0,0.0009889104403555393,2526,,
0,0.0009888960048556328,2527,,
0,0.0009888815693557262,2528,,
0,0.0009888671338558197,2529,,
0,0.0009888526983559132,2530,,
0,0.0009888382628560066,2531,,
0,0.0009888238273561,2532,,
0,0.0009888093918561935,2533,,
0,0.000988794956356287,2534,,
0,0.0009887805208563805,2535,,
0,0.000988766085356474,2536,,
0,0.0009887516498565674,2537,,
0,0.0009887372143566608,2538,,
0,0.0009887227788567543,2539,,
0,0.0009887083433568478,2540,,
0,0.0009886939078569412,2541,,
0,0.0009886794723570347,2542,,
0,0.0009886650368571281,2543,,
0,0.0009886506013572216,2544,,
0,0.000988636165857315,2545,,
0,0.0009886217303574085,2546,,
0,0.000988607294857502,2547,,
0,0.0009885928593575954,2548,,
0,0.000988578423857689,2549,,
0,0.0009885638719424605,2550,,
0,0.000988549436442554,2551,,
0,0.0009885350009426475,2552,,
0,0.000988520565442741,2553,,
0,0.0009885061299428344,2554,,
0,0.0009884916944429278,2555,,
0,0.0009884772589430213,2556,,
0,0.0009884628234431148,2557,,
0,0.0009884483879432082,2558,,
0,0.0009884339524433017,2559,,
0,0.0009884195169433951,2560,,
0,0.0009884050814434886,2561,,
0,0.000988390645943582,2562,,
0,0.0009883762104436755,2563,,
0,0.000988361774943769,2564,,
0,0.0009883473394438624,2565,,
0,0.000988332903943956,2566,,
0,0.0009883184684440494,2567,,
0,0.0009883040329441428,2568,,
0,0.0009882895974442363,2569,,
0,0.0009882751619443297,2570,,
0,0.0009882607264444232,2571,,
0,0.0009882462909445167,2572,,
0,0.0009882318554446101,2573,,
0,0.0009882174199447036,2574,,
0,0.000988202984444797,2575,,
0,0.0009881885489448905,2576,,
0,0.000988174113444984,2577,,
0,0.0009881596779450774,2578,,
0,0.000988145126029849,2579,,
0,0.0009881306905299425,2580,,
0,0.000988116255030036,2581,,
0,0.0009881018195301294,2582,,
0,0.000988087384030223,2583,,
0,0.0009880729485303164,2584,,
0,0.0009880585130304098,2585,,
0,0.0009880440775305033,2586,,
0,0.0009880296420305967,2587,,
0,0.0009880152065306902,2588,,
0,0.0009880007710307837,2589,,
0,0.0009879863355308771,2590,,
0,0.0009879719000309706,2591,,
0,0.000987957464531064,2592,,
0,0.0009879430290311575,2593,,
0,0.000987928593531251,2594,,
0,0.0009879141580313444,2595,,
0,0.0009878997225314379,2596,,
0,0.0009878852870315313,2597,,
0,0.0009878708515316248,2598,,
0,0.0009878564160317183,2599,,
0,0.0009878419805318117,2600,,
0,0.0009878275450319052,2601,,
0,0.0009878131095319986,2602,,
0,0.000987798674032092,2603,,
0,0.0009877842385321856,2604,,
0,0.000987769803032279,2605,,
0,0.0009877553675323725,2606,,
0,0.000987740932032466,2607,,
0,0.0009877263801172376,2608,,
0,0.000987711944617331,2609,,
0,0.0009876975091174245,2610,,
0,0.000987683073617518,2611,,
0,0.0009876686381176114,2612,,
0,0.0009876542026177049,2613,,
0,0.0009876397671177983,2614,,
0,0.0009876253316178918,2615,,
0,0.0009876108961179852,2616,,
0,0.0009875964606180787,2617,,
0,0.0009875820251181722,2618,,
0,0.0009875675896182656,2619,,
0,0.000987553154118359,2620,,
0,0.0009875387186184525,2621,,
0,0.000987524283118546,2622,,
0,0.0009875098476186395,2623,,
0,0.000987495412118733,2624,,
0,0.0009874809766188264,2625,,
0,0.0009874665411189198,2626,,
0,0.0009874521056190133,2627,,
0,0.0009874376701191068,2628,,
0,0.0009874232346192002,2629,,
0,0.0009874087991192937,2630,,
0,0.0009873943636193871,2631,,
0,0.0009873799281194806,2632,,
0,0.000987365492619574,2633,,
0,0.0009873510571196675,2634,,
0,0.000987336621619761,2635,,
0,0.0009873221861198545,2636,,
0,0.000987307634204626,2637,,
0,0.0009872931987047195,2638,,
0,0.000987278763204813,2639,,
0,0.0009872643277049065,2640,,
0,0.000987249892205,2641,,
0,0.0009872354567050934,2642,,
0,0.0009872210212051868,2643,,
0,0.0009872065857052803,2644,,
0,0.0009871921502053738,2645,,
0,0.0009871777147054672,2646,,
0,0.0009871632792055607,2647,,
0,0.0009871488437056541,2648,,
0,0.0009871344082057476,2649,,
0,0.000987119972705841,2650,,
0,0.0009871055372059345,2651,,
0,0.000987091101706028,2652,,
0,0.0009870766662061214,2653,,
0,0.000987062230706215,2654,,
0,0.0009870477952063084,2655,,
0,0.0009870333597064018,2656,,
0,0.0009870189242064953,2657,,
0,0.0009870044887065887,2658,,
0,0.0009869900532066822,2659,,
0,0.0009869756177067757,2660,,
0,0.0009869611822068691,2661,,
0,0.0009869467467069626,2662,,
0,0.000986932311207056,2663,,
0,0.0009869178757071495,2664,,
0,0.000986903440207243,2665,,
0,0.0009868890047073364,2666,,
0,0.000986874452792108,2667,,
0,0.0009868600172922015,2668,,
0,0.000986845581792295,2669,,
0,0.0009868311462923884,2670,,
0,0.000986816710792482,2671,,
0,0.0009868022752925754,2672,,
0,0.0009867878397926688,2673,,
0,0.0009867734042927623,2674,,
0,0.0009867589687928557,2675,,
0,0.0009867445332929492,2676,,
0,0.0009867300977930427,2677,,
0,0.0009867156622931361,2678,,
0,0.0009867012267932296,2679,,
0,0.000986686791293323,2680,,
0,0.0009866723557934165,2681,,
0,0.00098665792029351,2682,,
0,0.0009866434847936034,2683,,
0,0.0009866290492936969,2684,,
0,0.0009866146137937903,2685,,
0,0.0009866001782938838,2686,,
0,0.0009865857427939773,2687,,
0,0.0009865713072940707,2688,,
0,0.0009865568717941642,2689,,
0,0.0009865424362942576,2690,,
0,0.000986528000794351,2691,,
0,0.0009865135652944446,2692,,
0,0.000986499129794538,2693,,
0,0.0009864846942946315,2694,,
0,0.000986470258794725,2695,,
0,0.0009864557068794966,2696,,
0,0.00098644127137959,2697,,
0,0.0009864268358796835,2698,,
0,0.000986412400379777,2699,,
0,0.0009863979648798704,2700,,
0,0.0009863835293799639,2701,,
0,0.0009863690938800573,2702,,
0,0.0009863546583801508,2703,,
0,0.0009863402228802443,2704,,
0,0.0009863257873803377,2705,,
0,0.0009863113518804312,2706,,
0,0.0009862969163805246,2707,,
0,0.000986282480880618,2708,,
0,0.0009862680453807116,2709,,
0,0.000986253609880805,2710,,
0,0.0009862391743808985,2711,,
0,0.000986224738880992,2712,,
0,0.0009862103033810854,2713,,
0,0.0009861958678811789,2714,,
0,0.0009861814323812723,2715,,
0,0.0009861669968813658,2716,,
0,0.0009861525613814592,2717,,
0,0.0009861381258815527,2718,,
0,0.0009861236903816462,2719,,
0,0.0009861092548817396,2720,,
0,0.000986094819381833,2721,,
0,0.0009860803838819265,2722,,
0,0.00098606594838202,2723,,
0,0.0009860515128821135,2724,,
0,0.000986036960966885,2725,,
0,0.0009860225254669785,2726,,
0,0.000986008089967072,2727,,
0,0.0009859936544671655,2728,,
0,0.000985979218967259,2729,,
0,0.0009859647834673524,2730,,
0,0.0009859503479674459,2731,,
0,0.0009859359124675393,2732,,
0,0.0009859214769676328,2733,,
0,0.0009859070414677262,2734,,
0,0.0009858926059678197,2735,,
0,0.0009858781704679132,2736,,
0,0.0009858637349680066,2737,,
0,0.0009858492994681,2738,,
0,0.0009858348639681935,2739,,
0,0.000985820428468287,2740,,
0,0.0009858059929683805,2741,,
0,0.000985791557468474,2742,,
0,0.0009857771219685674,2743,,
0,0.0009857626864686608,2744,,
0,0.0009857482509687543,2745,,
0,0.0009857338154688478,2746,,
0,0.0009857193799689412,2747,,
0,0.0009857049444690347,2748,,
0,0.0009856905089691281,2749,,
0,0.0009856760734692216,2750,,
0,0.000985661637969315,2751,,
0,0.0009856472024694085,2752,,
0,0.000985632766969502,2753,,
0,0.0009856182150542736,2754,,
0,0.000985603779554367,2755,,
0,0.0009855893440544605,2756,,
0,0.000985574908554554,2757,,
0,0.0009855604730546474,2758,,
0,0.000985546037554741,2759,,
0,0.0009855316020548344,2760,,
0,0.0009855171665549278,2761,,
0,0.0009855027310550213,2762,,
0,0.0009854882955551147,2763,,
0,0.0009854738600552082,2764,,
0,0.0009854594245553017,2765,,
0,0.0009854449890553951,2766,,
0,0.0009854305535554886,2767,,
0,0.000985416118055582,2768,,
0,0.0009854016825556755,2769,,
0,0.000985387247055769,2770,,
0,0.0009853728115558624,2771,,
0,0.0009853583760559559,2772,,
0,0.0009853439405560493,2773,,
0,0.0009853295050561428,2774,,
0,0.0009853150695562363,2775,,
0,0.0009853006340563297,2776,,
0,0.0009852861985564232,2777,,
0,0.0009852717630565166,2778,,
0,0.00098525732755661,2779,,
0,0.0009852428920567036,2780,,
0,0.000985228456556797,2781,,
0,0.0009852140210568905,2782,,
0,0.000985199585556984,2783,,
0,0.0009851850336417556,2784,,
0,0.000985170598141849,2785,,
0,0.0009851561626419425,2786,,
0,0.000985141727142036,2787,,
0,0.0009851272916421294,2788,,
0,0.0009851128561422229,2789,,
0,0.0009850984206423163,2790,,
0,0.0009850839851424098,2791,,
0,0.0009850695496425033,2792,,
0,0.0009850551141425967,2793,,
0,0.0009850406786426902,2794,,
0,0.0009850262431427836,2795,,
0,0.000985011807642877,2796,,
0,0.0009849973721429706,2797,,
0,0.000984982936643064,2798,,
0,0.0009849685011431575,2799,,
0,0.000984954065643251,2800,,
0,0.0009849396301433444,2801,,
0,0.0009849251946434379,2802,,
0,0.0009849107591435313,2803,,
0,0.0009848963236436248,2804,,
0,0.0009848818881437182,2805,,
0,0.0009848674526438117,2806,,
0,0.0009848530171439052,2807,,
0,0.0009848385816439986,2808,,
0,0.000984824146144092,2809,,
0,0.0009848097106441855,2810,,
0,0.000984795275144279,2811,,
0,0.0009847808396443725,2812,,
0,0.000984766287729144,2813,,
0,0.0009847518522292376,2814,,
0,0.000984737416729331,2815,,
0,0.0009847229812294245,2816,,
0,0.000984708545729518,2817,,
0,0.0009846941102296114,2818,,
0,0.0009846796747297049,2819,,
0,0.0009846652392297983,2820,,
0,0.0009846508037298918,2821,,
0,0.0009846363682299852,2822,,
0,0.0009846219327300787,2823,,
0,0.0009846074972301722,2824,,
0,0.0009845930617302656,2825,,
0,0.000984578626230359,2826,,
0,0.0009845641907304525,2827,,
0,0.000984549755230546,2828,,
0,0.0009845353197306395,2829,,
0,0.000984520884230733,2830,,
0,0.0009845064487308264,2831,,
0,0.0009844920132309198,2832,,
0,0.0009844775777310133,2833,,
0,0.0009844631422311068,2834,,
0,0.0009844487067312002,2835,,
0,0.0009844342712312937,2836,,
0,0.0009844198357313871,2837,,
0,0.0009844054002314806,2838,,
0,0.000984390964731574,2839,,
0,0.0009843765292316675,2840,,
0,0.000984362093731761,2841,,
0,0.0009843475418165326,2842,,
0,0.000984333106316626,2843,,
0,0.0009843186708167195,2844,,
0,0.000984304235316813,2845,,
0,0.0009842897998169065,2846,,
0,0.000984275364317,2847,,
0,0.0009842609288170934,2848,,
0,0.0009842464933171868,2849,,
0,0.0009842320578172803,2850,,
0,0.0009842176223173738,2851,,
0,0.0009842031868174672,2852,,
0,0.0009841887513175607,2853,,
0,0.0009841743158176541,2854,,
0,0.0009841598803177476,2855,,
0,0.000984145444817841,2856,,
0,0.0009841310093179345,2857,,
0,0.000984116573818028,2858,,
0,0.0009841021383181214,2859,,
0,0.000984087702818215,2860,,
0,0.0009840732673183084,2861,,
0,0.0009840588318184018,2862,,
0,0.0009840443963184953,2863,,
0,0.0009840299608185887,2864,,
0,0.0009840155253186822,2865,,
0,0.0009840010898187757,2866,,
0,0.0009839866543188691,2867,,
0,0.0009839722188189626,2868,,
0,0.000983957783319056,2869,,
0,0.0009839433478191495,2870,,
0,0.0009839287959039211,2871,,
0,0.0009839143604040146,2872,,
0,0.000983899924904108,2873,,
0,0.0009838854894042015,2874,,
0,0.000983871053904295,2875,,
0,0.0009838566184043884,2876,,
0,0.0009838421829044819,2877,,
0,0.0009838277474045753,2878,,
0,0.0009838133119046688,2879,,
0,0.0009837988764047623,2880,,
0,0.0009837844409048557,2881,,
0,0.0009837700054049492,2882,,
0,0.0009837555699050426,2883,,
0,0.000983741134405136,2884,,
0,0.0009837266989052296,2885,,
0,0.000983712263405323,2886,,
0,0.0009836978279054165,2887,,
0,0.00098368339240551,2888,,
0,0.0009836689569056034,2889,,
0,0.0009836545214056969,2890,,
0,0.0009836400859057903,2891,,
0,0.0009836256504058838,2892,,
0,0.0009836112149059772,2893,,
0,0.0009835967794060707,2894,,
0,0.0009835823439061642,2895,,
0,0.0009835679084062576,2896,,
0,0.000983553472906351,2897,,
0,0.0009835390374064445,2898,,
0,0.000983524601906538,2899,,
0,0.0009835100499913096,2900,,
0,0.000983495614491403,2901,,
0,0.0009834811789914966,2902,,
0,0.00098346674349159,2903,,
0,0.0009834523079916835,2904,,
0,0.000983437872491777,2905,,
0,0.0009834234369918704,2906,,
0,0.0009834090014919639,2907,,
0,0.0009833945659920573,2908,,
0,0.0009833801304921508,2909,,
0,0.0009833656949922442,2910,,
0,0.0009833512594923377,2911,,
0,0.0009833368239924312,2912,,
0,0.0009833223884925246,2913,,
0,0.000983307952992618,2914,,
0,0.0009832935174927115,2915,,
0,0.000983279081992805,2916,,
0,0.0009832646464928985,2917,,
0,0.000983250210992992,2918,,
0,0.0009832357754930854,2919,,
0,0.0009832213399931788,2920,,
0,0.0009832069044932723,2921,,
0,0.0009831924689933658,2922,,
0,0.0009831780334934592,2923,,
0,0.0009831635979935527,2924,,
0,0.0009831491624936461,2925,,
0,0.0009831347269937396,2926,,
0,0.000983120291493833,2927,,
0,0.0009831058559939265,2928,,
0,0.00098309142049402,2929,,
0,0.0009830768685787916,2930,,
0,0.000983062433078885,2931,,
0,0.0009830479975789785,2932,,
0,0.000983033562079072,2933,,
0,0.0009830191265791655,2934,,
0,0.000983004691079259,2935,,
0,0.0009829902555793524,2936,,
0,0.0009829758200794458,2937,,
0,0.0009829613845795393,2938,,
0,0.0009829469490796328,2939,,
0,0.0009829325135797262,2940,,
0,0.0009829180780798197,2941,,
0,0.0009829036425799131,2942,,
0,0.0009828892070800066,2943,,
0,0.0009828747715801,2944,,
0,0.0009828603360801935,2945,,
0,0.000982845900580287,2946,,
0,0.0009828314650803804,2947,,
0,0.000982817029580474,2948,,
0,0.0009828025940805674,2949,,
0,0.0009827881585806608,2950,,
0,0.0009827737230807543,2951,,
0,0.0009827592875808477,2952,,
0,0.0009827448520809412,2953,,
0,0.0009827304165810347,2954,,
0,0.0009827159810811281,2955,,
0,0.0009827015455812216,2956,,
0,0.000982687110081315,2957,,
0,0.0009826726745814085,2958,,
0,0.0009826581226661801,2959,,
0,0.0009826436871662736,2960,,
0,0.000982629251666367,2961,,
0,0.0009826148161664605,2962,,
0,0.000982600380666554,2963,,
0,0.0009825859451666474,2964,,
0,0.000982571509666741,2965,,
0,0.0009825570741668344,2966,,
0,0.0009825426386669278,2967,,
0,0.0009825282031670213,2968,,
0,0.0009825137676671147,2969,,
0,0.0009824993321672082,2970,,
0,0.0009824848966673017,2971,,
0,0.0009824704611673951,2972,,
0,0.0009824560256674886,2973,,
0,0.000982441590167582,2974,,
0,0.0009824271546676755,2975,,
0,0.000982412719167769,2976,,
0,0.0009823982836678624,2977,,
0,0.0009823838481679559,2978,,
0,0.0009823694126680493,2979,,
0,0.0009823549771681428,2980,,
0,0.0009823405416682363,2981,,
0,0.0009823261061683297,2982,,
0,0.0009823116706684232,2983,,
0,0.0009822972351685166,2984,,
0,0.00098228279966861,2985,,
0,0.0009822683641687036,2986,,
0,0.000982253928668797,2987,,
0,0.0009822393767535686,2988,,
0,0.0009822249412536621,2989,,
0,0.0009822105057537556,2990,,
0,0.000982196070253849,2991,,
0,0.0009821816347539425,2992,,
0,0.000982167199254036,2993,,
0,0.0009821527637541294,2994,,
0,0.0009821383282542229,2995,,
0,0.0009821238927543163,2996,,
0,0.0009821094572544098,2997,,
0,0.0009820950217545033,2998,,
0,0.0009820805862545967,2999,,
0,0.0009820661507546902,3000,,
0,0.0009820517152547836,3001,,
0,0.000982037279754877,3002,,
0,0.0009820228442549706,3003,,
0,0.000982008408755064,3004,,
0,0.0009819939732551575,3005,,
0,0.000981979537755251,3006,,
0,0.0009819651022553444,3007,,
0,0.0009819506667554379,3008,,
0,0.0009819362312555313,3009,,
0,0.0009819217957556248,3010,,
0,0.0009819073602557182,3011,,
0,0.0009818929247558117,3012,,
0,0.0009818784892559052,3013,,
0,0.0009818640537559986,3014,,
0,0.000981849618256092,3015,,
0,0.0009818351827561855,3016,,
0,0.0009818206308409572,3017,,
0,0.0009818061953410506,3018,,
0,0.000981791759841144,3019,,
0,0.0009817773243412375,3020,,
0,0.000981762888841331,3021,,
0,0.0009817484533414245,3022,,
0,0.000981734017841518,3023,,
0,0.0009817195823416114,3024,,
0,0.0009817051468417048,3025,,
0,0.0009816907113417983,3026,,
0,0.0009816762758418918,3027,,
0,0.0009816618403419852,3028,,
0,0.0009816474048420787,3029,,
0,0.0009816329693421721,3030,,
0,0.0009816185338422656,3031,,
0,0.000981604098342359,3032,,
0,0.0009815896628424525,3033,,
0,0.000981575227342546,3034,,
0,0.0009815607918426394,3035,,
0,0.000981546356342733,3036,,
0,0.0009815319208428264,3037,,
0,0.0009815174853429198,3038,,
0,0.0009815030498430133,3039,,
0,0.0009814886143431067,3040,,
0,0.0009814741788432002,3041,,
0,0.0009814597433432937,3042,,
0,0.0009814453078433871,3043,,
0,0.0009814308723434806,3044,,
0,0.000981416436843574,3045,,
0,0.0009814018849283457,3046,,
0,0.0009813874494284391,3047,,
0,0.0009813730139285326,3048,,
0,0.000981358578428626,3049,,
0,0.0009813441429287195,3050,,
0,0.000981329707428813,3051,,
0,0.0009813152719289064,3052,,
0,0.000981300836429,3053,,
0,0.0009812864009290934,3054,,
0,0.0009812719654291868,3055,,
0,0.0009812575299292803,3056,,
0,0.0009812430944293737,3057,,
0,0.0009812286589294672,3058,,
0,0.0009812142234295607,3059,,
0,0.0009811997879296541,3060,,
0,0.0009811853524297476,3061,,
0,0.000981170916929841,3062,,
0,0.0009811564814299345,3063,,
0,0.000981142045930028,3064,,
0,0.0009811276104301214,3065,,
0,0.0009811131749302149,3066,,
0,0.0009810987394303083,3067,,
0,0.0009810843039304018,3068,,
0,0.0009810698684304953,3069,,
0,0.0009810554329305887,3070,,
0,0.0009810409974306822,3071,,
0,0.0009810265619307756,3072,,
0,0.000981012126430869,3073,,
0,0.0009809976909309626,3074,,
0,0.000980983255431056,3075,,
0,0.0009809687035158277,3076,,
0,0.0009809542680159211,3077,,
0,0.0009809398325160146,3078,,
0,0.000980925397016108,3079,,
0,0.0009809109615162015,3080,,
0,0.000980896526016295,3081,,
0,0.0009808820905163884,3082,,
0,0.0009808676550164819,3083,,
0,0.0009808532195165753,3084,,
0,0.0009808387840166688,3085,,
0,0.0009808243485167623,3086,,
0,0.0009808099130168557,3087,,
0,0.0009807954775169492,3088,,
0,0.0009807810420170426,3089,,
0,0.000980766606517136,3090,,
0,0.0009807521710172296,3091,,
0,0.000980737735517323,3092,,
0,0.0009807233000174165,3093,,
0,0.00098070886451751,3094,,
0,0.0009806944290176034,3095,,
0,0.0009806799935176969,3096,,
0,0.0009806655580177903,3097,,
0,0.0009806511225178838,3098,,
0,0.0009806366870179772,3099,,
0,0.0009806222515180707,3100,,
0,0.0009806078160181642,3101,,
0,0.0009805933805182576,3102,,
0,0.000980578945018351,3103,,
0,0.0009805645095184445,3104,,
0,0.0009805499576032162,3105,,
0,0.0009805355221033096,3106,,
0,0.000980521086603403,3107,,
0,0.0009805066511034966,3108,,
0,0.00098049221560359,3109,,
0,0.0009804777801036835,3110,,
0,0.000980463344603777,3111,,
0,0.0009804489091038704,3112,,
0,0.0009804344736039639,3113,,
0,0.0009804200381040573,3114,,
0,0.0009804056026041508,3115,,
0,0.0009803911671042442,3116,,
0,0.0009803767316043377,3117,,
0,0.0009803622961044312,3118,,
0,0.0009803478606045246,3119,,
0,0.000980333425104618,3120,,
0,0.0009803189896047115,3121,,
0,0.000980304554104805,3122,,
0,0.0009802901186048985,3123,,
0,0.000980275683104992,3124,,
0,0.0009802612476050854,3125,,
0,0.0009802468121051788,3126,,
0,0.0009802323766052723,3127,,
0,0.0009802179411053658,3128,,
0,0.0009802035056054592,3129,,
0,0.0009801890701055527,3130,,
0,0.0009801746346056461,3131,,
0,0.0009801601991057396,3132,,
0,0.000980145763605833,3133,,
0,0.0009801312116906047,3134,,
0,0.0009801167761906981,3135,,
0,0.0009801023406907916,3136,,
0,0.000980087905190885,3137,,
0,0.0009800734696909785,3138,,
0,0.000980059034191072,3139,,
0,0.0009800445986911654,3140,,
0,0.000980030163191259,3141,,
0,0.0009800157276913524,3142,,
0,0.0009800012921914458,3143,,
0,0.0009799868566915393,3144,,
0,0.0009799724211916327,3145,,
0,0.0009799579856917262,3146,,
0,0.0009799435501918197,3147,,
0,0.0009799291146919131,3148,,
0,0.0009799146791920066,3149,,
0,0.0009799002436921,3150,,
0,0.0009798858081921935,3151,,
0,0.000979871372692287,3152,,
0,0.0009798569371923804,3153,,
0,0.0009798425016924739,3154,,
0,0.0009798280661925673,3155,,
0,0.0009798136306926608,3156,,
0,0.0009797991951927543,3157,,
0,0.0009797847596928477,3158,,
0,0.0009797703241929412,3159,,
0,0.0009797558886930346,3160,,
0,0.0009797414531931281,3161,,
0,0.0009797270176932216,3162,,
0,0.0009797124657779932,3163,,
0,0.0009796980302780867,3164,,
0,0.0009796835947781801,3165,,
0,0.0009796691592782736,3166,,
0,0.000979654723778367,3167,,
0,0.0009796402882784605,3168,,
0,0.000979625852778554,3169,,
0,0.0009796114172786474,3170,,
0,0.0009795969817787409,3171,,
0,0.0009795825462788343,3172,,
0,0.0009795681107789278,3173,,
0,0.0009795536752790213,3174,,
0,0.0009795392397791147,3175,,
0,0.0009795248042792082,3176,,
0,0.0009795103687793016,3177,,
0,0.000979495933279395,3178,,
0,0.0009794814977794886,3179,,
0,0.000979467062279582,3180,,
0,0.0009794526267796755,3181,,
0,0.000979438191279769,3182,,
0,0.0009794237557798624,3183,,
0,0.0009794093202799559,3184,,
0,0.0009793948847800493,3185,,
0,0.0009793804492801428,3186,,
0,0.0009793660137802362,3187,,
0,0.0009793515782803297,3188,,
0,0.0009793371427804232,3189,,
0,0.0009793227072805166,3190,,
0,0.00097930827178061,3191,,
0,0.0009792937198653817,3192,,
0,0.0009792792843654752,3193,,
0,0.0009792648488655686,3194,,
0,0.000979250413365662,3195,,
0,0.0009792359778657556,3196,,
0,0.000979221542365849,3197,,
0,0.0009792071068659425,3198,,
0,0.000979192671366036,3199,,
0,0.0009791782358661294,3200,,
0,0.0009791638003662229,3201,,
0,0.0009791493648663163,3202,,
0,0.0009791349293664098,3203,,
0,0.0009791204938665032,3204,,
0,0.0009791060583665967,3205,,
0,0.0009790916228666902,3206,,
0,0.0009790771873667836,3207,,
0,0.000979062751866877,3208,,
0,0.0009790483163669705,3209,,
0,0.000979033880867064,3210,,
